Sale_ID,Sale_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Unit_Price,Gross_Sales,Region_Code
S504717,3/24/2026 0:00,E1037,C2352,P3031,6,61484.37,372754.24,R02
S504718,1/29/2026 0:00,E1069,C2036,P3043,5,61740.42,309200.29,R01
S504719,1/3/2026 0:00,E1002,C2079,P3007,1,60276.19,62993.51,R06
S504720,3/31/2026 0:00,E1116,C2275,P3049,2,44098.98,79569.84,R06
S504721,4/14/2026 0:00,E1028,C2448,P3054,5,7404.66,37490.31,R04
S504722,5/3/2026 0:00,E1119,C2278,P3045,9,50149.35,440452.78,R06
S504723,7/5/2026 0:00,E1113,C2162,P3004,4,19444.05,80529.78,R06
S504724,3/17/2026 0:00,E1042,C2312,P3014,9,9360.99,83105.23,R03
S504725,5/10/2026 0:00,E1099,C2017,P3042,3,20791.75,60316.88,R01
S504726,7/22/2026 0:00,E1086,C2204,P3042,1,20791.75,20789.2,R02
S504727,4/18/2026 0:00,E1015,C2440,P3010,6,45872.45,282123.42,R02
S504728,6/5/2026 0:00,E1102,C2017,P3059,10,17588.05,165745.35,R04
S504729,3/23/2026 0:00,E1071,C2202,P3044,7,31924.43,204728.29,R05
S504730,3/18/2026 0:00,E1089,C2210,P3034,4,16100.35,62144.31,R06
S504731,8/17/2026 0:00,E1111,C2402,P3026,10,41379.43,385729.94,R02
S504732,8/2/2026 0:00,E1081,C2429,P3023,5,72228.78,348298.44,R06
S504733,7/23/2026 0:00,E1007,C2078,P3009,4,23520.25,98658.72,R01
S504734,1/2/2026 0:00,E1034,C2056,P3037,3,63029.63,186464.02,R06
S504735,5/7/2026 0:00,E1057,C2080,P3008,1,40552.31,40716.14,R01
S504736,8/17/2026 0:00,E1020,C2306,P3053,6,16451.3,98874.54,R02
S504737,5/15/2026 0:00,E1079,C2058,P3014,10,9360.99,95772.77,R02
S504738,1/26/2026 0:00,E1030,C2018,P3007,5,60276.19,313924.21,R01
S504739,8/6/2026 0:00,E1063,C2208,P3007,11,60276.19,662257.51,R05
S504740,3/29/2026 0:00,E1072,C2135,P3009,1,23520.25,22847.9,R02
S504741,7/23/2026 0:00,E1081,C2332,P3003,5,36568.91,173277.14,R06
S504742,1/16/2026 0:00,E1082,C2010,P3014,6,9360.99,53584.62,R04
S504743,5/31/2026 0:00,E1025,C2069,P3017,10,13812.52,131242.71,R03
S504744,6/17/2026 0:00,E1024,C2341,P3050,5,12809.06,60757.84,R02
S504745,7/7/2026 0:00,E1114,C2387,P3044,1,31924.43,32058.31,R05
S504746,3/14/2026 0:00,E1011,C2083,P3022,5,19428.07,95989.85,R01
S504747,2/1/2026 0:00,E1056,C2109,P3046,10,7391.26,68760.84,R06
S504748,1/15/2026 0:00,E1107,C2044,P3026,1,41379.43,43259.87,R03
S504749,8/17/2026 0:00,E1043,C2398,P3058,11,41115.63,436061.97,R01
S504750,5/21/2026 0:00,E1051,C2132,P3028,3,47578.07,140580.77,R06
S504751,1/5/2026 0:00,E1018,C2018,P3045,2,50149.35,100839.32,R04
S504752,7/22/2026 0:00,E1115,C2093,P3014,1,9360.99,9286.59,R04
S504753,3/15/2026 0:00,E1058,C2436,P3009,4,23520.25,89062.51,R02
S504754,2/21/2026 0:00,E1110,C2294,P3051,2,55331.31,112837.8,R01
S504755,3/18/2026 0:00,E1047,C2148,P3026,5,41379.43,189626.01,R02
S504756,6/18/2026 0:00,E1031,C2172,P3002,10,7831.21,77164.78,R04
S504757,6/30/2026 0:00,E1046,C2051,P3011,1,53782.26,50608.98,R04
S504758,4/20/2026 0:00,E1112,C2019,P3017,10,13812.52,137070.53,R02
S504759,6/27/2026 0:00,E1076,C2120,P3034,1,16100.35,15016.78,R05
S504760,5/23/2026 0:00,E1057,C2324,P3019,11,53251.21,595035.91,R01
S504761,4/16/2026 0:00,E1020,C2225,P3039,10,26668.25,249116.24,R02
S504762,9/5/2026 0:00,E1030,C2066,P3018,4,39505.96,163326.93,R01
S504763,5/7/2026 0:00,E1003,C2141,P3013,7,31162.8,224516.53,R05
S504764,1/7/2026 0:00,E1037,C2446,P3005,2,21544.25,41121.9,R02
S504765,2/9/2026 0:00,E1020,C2189,P3050,2,12809.06,24538.91,R02
S504766,6/5/2026 0:00,E1008,C2158,P3023,1,72228.78,72606.21,R06
S504767,6/9/2026 0:00,E1027,C2098,P3058,5,41115.63,187807.16,R02
S504768,4/9/2026 0:00,E1081,C2158,P3056,6,48237.37,263994.8,R06
S504769,5/23/2026 0:00,E1113,C2435,P3024,6,36395.04,200998.59,R06
S504770,8/28/2026 0:00,E1039,C2246,P3029,2,71367.4,140504.04,R04
S504771,8/16/2026 0:00,E1004,C2344,P3048,7,34019.63,219646.12,R04
S504772,3/26/2026 0:00,E1104,C2432,P3047,6,46883.48,264884.89,R04
S504773,7/17/2026 0:00,E1082,C2236,P3008,8,40552.31,323457.13,R04
S504774,3/6/2026 0:00,E1068,C2033,P3026,6,41379.43,224030.77,R05
S504775,5/12/2026 0:00,E1097,C2361,P3015,9,13790.91,115061.97,R04
S504776,1/11/2026 0:00,E1094,C2241,P3057,10,45630.28,474322.01,R04
S504777,4/18/2026 0:00,E1073,C2330,P3001,2,26533.8,53043.01,R01
S504778,1/26/2026 0:00,E1096,C2338,P3028,7,47578.07,315006.25,R03
S504779,7/8/2026 0:00,E1045,C2275,P3049,5,44098.98,199943.79,R02
S504780,6/14/2026 0:00,E1064,C2071,P3047,1,46883.48,46316.53,R02
S504781,5/31/2026 0:00,E1073,C2313,P3046,3,7391.26,20697.67,R01
S504782,8/9/2026 0:00,E1102,C2403,P3014,4,9360.99,39092.48,R04
S504783,3/26/2026 0:00,E1095,C2216,P3042,2,20791.75,41710.09,R05
S504784,8/28/2026 0:00,E1025,C2079,P3034,7,16100.35,117900.13,R03
S504785,8/25/2026 0:00,E1118,C2169,P3059,1,17588.05,18068.82,R02
S504786,8/25/2026 0:00,E1041,C2298,P3031,3,61484.37,179372.19,R01
S504787,8/29/2026 0:00,E1070,C2180,P3006,9,23219.92,209070.08,R06
S504788,8/7/2026 0:00,E1095,C2116,P3049,11,44098.98,495671.52,R05
S504789,8/19/2026 0:00,E1046,C2260,P3005,2,21544.25,42516.58,R04
S504790,6/17/2026 0:00,E1006,C2260,P3031,5,61484.37,279515.06,R02
S504791,7/24/2026 0:00,E1057,C2005,P3037,4,63029.63,244697.9,R01
S504792,5/31/2026 0:00,E1095,C2297,P3015,3,13790.91,38045.78,R05
S504793,5/3/2026 0:00,E1031,C2108,P3015,5,13790.91,69452.89,R04
S504794,5/24/2026 0:00,E1030,C2343,P3052,6,64744.08,389278.06,R01
S504795,8/10/2026 0:00,E1027,C2360,P3043,1,61740.42,64761.76,R02
S504796,7/8/2026 0:00,E1085,C2117,P3005,2,21544.25,42843.82,R02
S504797,3/9/2026 0:00,E1027,C2357,P3028,1,47578.07,48530.62,R02
S504798,4/14/2026 0:00,E1038,C2445,P3033,3,17298.96,48795.69,R01
S504799,3/21/2026 0:00,E1093,C2331,P3011,8,53782.26,409176.99,R05
S504800,6/8/2026 0:00,E1096,C2439,P3043,8,61740.42,512471.98,R03
S504801,2/22/2026 0:00,E1117,C2331,P3006,4,23219.92,94113.01,R05
S504802,4/16/2026 0:00,E1055,C2013,P3023,6,72228.78,432631.78,R04
S504803,6/2/2026 0:00,E1031,C2142,P3040,9,17956.07,151601.97,R04
S504804,2/13/2026 0:00,E1004,C2188,P3002,7,7831.21,55080.87,R04
S504805,5/20/2026 0:00,E1045,C2281,P3015,2,13790.91,28492.42,R02
S504806,3/31/2026 0:00,E1008,C2115,P3023,11,72228.78,742570.81,R06
S504807,4/11/2026 0:00,E1051,C2428,P3022,2,19428.07,39086.11,R06
S504808,8/28/2026 0:00,E1075,C2236,P3009,3,23520.25,67671.58,R05
S504809,4/7/2026 0:00,E1119,C2338,P3047,8,46883.48,344242.93,R06
S504810,8/8/2026 0:00,E1043,C2010,P3040,10,17956.07,182167.76,R01
S504811,1/9/2026 0:00,E1108,C2199,P3030,9,45220.48,376489.2,R05
S504812,1/12/2026 0:00,E1079,C2252,P3016,3,51163.56,143964.2,R02
S504813,3/10/2026 0:00,E1081,C2050,P3059,9,17588.05,161053.28,R06
S504814,7/1/2026 0:00,E1056,C2428,P3046,10,7391.26,74749.28,R06
S504815,9/1/2026 0:00,E1071,C2142,P3047,8,46883.48,351861.44,R05
S504816,7/1/2026 0:00,E1095,C2271,P3052,5,64744.08,337039.78,R05
S504817,1/28/2026 0:00,E1101,C2016,P3030,11,45220.48,463746,R01
S504818,2/25/2026 0:00,E1093,C2002,P3045,10,50149.35,526088.41,R05
S504819,4/9/2026 0:00,E1028,C2158,P3009,3,23520.25,71314.69,R04
S504820,7/16/2026 0:00,E1009,C2030,P3001,11,26533.8,279868.91,R04
S504821,8/14/2026 0:00,E1033,C2082,P3059,7,17588.05,113211.93,R01
S504822,4/20/2026 0:00,E1086,C2031,P3038,9,67526.73,576184.55,R02
S504823,8/14/2026 0:00,E1066,C2236,P3008,6,40552.31,226053.36,R04
S504824,3/18/2026 0:00,E1011,C2333,P3059,3,17588.05,52409.36,R01
S504825,4/13/2026 0:00,E1014,C2148,P3059,5,17588.05,83853.51,R02
S504826,4/16/2026 0:00,E1065,C2177,P3052,7,64744.08,427942.68,R02
S504827,4/19/2026 0:00,E1095,C2370,P3018,8,39505.96,320336.44,R05
S504828,4/22/2026 0:00,E1036,C2035,P3027,4,3495.09,13065.9,R05
S504829,2/27/2026 0:00,E1063,C2023,P3018,2,39505.96,78066.42,R05
S504830,3/19/2026 0:00,E1056,C2106,P3032,10,66344.43,616465.42,R06
S504831,3/16/2026 0:00,E1009,C2097,P3058,2,41115.63,82824.95,R04
S504832,2/11/2026 0:00,E1030,C2230,P3049,3,44098.98,131472.49,R01
S504833,6/15/2026 0:00,E1097,C2227,P3032,8,66344.43,541223.54,R04
S504834,3/9/2026 0:00,E1043,C2371,P3053,1,16451.3,14975.2,R01
S504835,6/30/2026 0:00,E1031,C2100,P3048,7,34019.63,221828.76,R04
S504836,2/2/2026 0:00,E1088,C2445,P3045,6,50149.35,277777.97,R04
S504837,3/12/2026 0:00,E1022,C2055,P3054,2,7404.66,13751.7,R01
S504838,2/25/2026 0:00,E1078,C2195,P3036,9,30974.38,255200.05,R01
S504839,4/15/2026 0:00,E1012,C2008,P3036,5,30974.38,152442.31,R06
S504840,7/19/2026 0:00,E1003,C2424,P3021,2,42656.59,84375.99,R05
S504841,4/11/2026 0:00,E1052,C2315,P3046,3,7391.26,22761.91,R05
S504842,2/20/2026 0:00,E1043,C2128,P3032,7,66344.43,447070.24,R01
S504843,3/15/2026 0:00,E1068,C2032,P3031,7,61484.37,421721.54,R05
S504844,6/20/2026 0:00,E1100,C2093,P3037,10,63029.63,660988.96,R01
S504845,5/1/2026 0:00,E1004,C2007,P3016,1,51163.56,50128.87,R04
S504846,5/23/2026 0:00,E1082,C2258,P3046,10,7391.26,72880.51,R04
S504847,6/15/2026 0:00,E1053,C2341,P3046,11,7391.26,85319.26,R06
S504848,5/23/2026 0:00,E1070,C2390,P3014,11,9360.99,108028.76,R06
S504849,1/5/2026 0:00,E1089,C2220,P3057,4,45630.28,175878.18,R06
S504850,8/9/2026 0:00,E1116,C2240,P3024,6,36395.04,217331.24,R06
S504851,3/24/2026 0:00,E1086,C2106,P3025,8,60497.94,470490.24,R02
S504852,7/1/2026 0:00,E1026,C2036,P3046,3,7391.26,22353.55,R05
S504853,2/20/2026 0:00,E1031,C2416,P3051,3,55331.31,172759.51,R04
S504854,1/10/2026 0:00,E1084,C2045,P3035,8,45920.83,347693.75,R01
S504855,5/20/2026 0:00,E1108,C2298,P3017,8,13812.52,113023.02,R05
S504856,9/3/2026 0:00,E1012,C2309,P3046,8,7391.26,59025.26,R06
S504857,1/4/2026 0:00,E1095,C2366,P3042,1,20791.75,19586.4,R05
S504858,4/5/2026 0:00,E1018,C2009,P3045,8,50149.35,409056.19,R04
S504859,5/26/2026 0:00,E1027,C2087,P3054,8,7404.66,57108.88,R02
S504860,3/21/2026 0:00,E1024,C2370,P3004,2,19444.05,35701.59,R02
S504861,8/20/2026 0:00,E1058,C2331,P3011,9,53782.26,507764.34,R02
S504862,2/5/2026 0:00,E1054,C2177,P3047,7,46883.48,316319.49,R06
S504863,1/25/2026 0:00,E1050,C2130,P3015,8,13790.91,108256.75,R02
S504864,8/3/2026 0:00,E1021,C2195,P3030,2,45220.48,92357.79,R04
S504865,7/23/2026 0:00,E1111,C2011,P3024,4,36395.04,152004.82,R02
S504866,4/8/2026 0:00,E1003,C2306,P3002,7,7831.21,56514.18,R05
S504867,6/13/2026 0:00,E1090,C2419,P3043,6,61740.42,362573.57,R03
S504868,4/11/2026 0:00,E1032,C2122,P3034,7,16100.35,110657.4,R02
S504869,7/14/2026 0:00,E1028,C2399,P3023,1,72228.78,68049.12,R04
S504870,1/9/2026 0:00,E1003,C2235,P3031,8,61484.37,476833.64,R05
S504871,3/2/2026 0:00,E1080,C2331,P3037,7,63029.63,459749.52,R01
S504872,2/22/2026 0:00,E1005,C2031,P3013,4,31162.8,125778.19,R02
S504873,5/26/2026 0:00,E1115,C2348,P3033,1,17298.96,15599.88,R04
S504874,6/20/2026 0:00,E1014,C2446,P3007,8,60276.19,442415.67,R02
S504875,6/12/2026 0:00,E1102,C2412,P3032,10,66344.43,689034.47,R04
S504876,3/4/2026 0:00,E1036,C2224,P3007,7,60276.19,433455.44,R05
S504877,5/1/2026 0:00,E1110,C2153,P3042,8,20791.75,161830.45,R01
S504878,9/4/2026 0:00,E1120,C2212,P3038,10,67526.73,670234.36,R04
S504879,8/14/2026 0:00,E1074,C2092,P3052,1,64744.08,61082.6,R05
S504880,4/15/2026 0:00,E1068,C2409,P3044,5,31924.43,162642.94,R05
S504881,7/25/2026 0:00,E1007,C2331,P3013,9,31162.8,277800.11,R01
S504882,1/4/2026 0:00,E1032,C2348,P3024,5,36395.04,182743.84,R02
S504883,4/3/2026 0:00,E1120,C2129,P3028,10,47578.07,454958.86,R04
S504884,6/18/2026 0:00,E1011,C2443,P3032,3,66344.43,191980.68,R01
S504885,6/22/2026 0:00,E1110,C2197,P3043,9,61740.42,517407.61,R01
S504886,6/27/2026 0:00,E1022,C2042,P3018,9,39505.96,370560.81,R01
S504887,7/26/2026 0:00,E1108,C2366,P3034,4,16100.35,67105.2,R05
S504888,1/28/2026 0:00,E1076,C2418,P3048,4,34019.63,139162.42,R05
S504889,6/19/2026 0:00,E1024,C2228,P3034,11,16100.35,184247.03,R02
S504890,3/21/2026 0:00,E1004,C2194,P3051,8,55331.31,442561.6,R04
S504891,3/17/2026 0:00,E1033,C2018,P3038,7,67526.73,442055.94,R01
S504892,4/26/2026 0:00,E1021,C2333,P3001,11,26533.8,295967.22,R04
S504893,3/10/2026 0:00,E1076,C2243,P3043,5,61740.42,292893.91,R05
S504894,4/8/2026 0:00,E1030,C2389,P3050,6,12809.06,74246.86,R01
S504895,8/22/2026 0:00,E1107,C2276,P3042,3,20791.75,58704.62,R03
S504896,1/1/2026 0:00,E1054,C2450,P3031,6,61484.37,355457.11,R06
S504897,6/16/2026 0:00,E1117,C2127,P3050,8,12809.06,102666.93,R05
S504898,4/6/2026 0:00,E1048,C2075,P3060,10,29470.22,270121.56,R04
S504899,8/6/2026 0:00,E1035,C2062,P3001,11,26533.8,267290.66,R06
S504900,1/17/2026 0:00,E1103,C2288,P3051,9,55331.31,499259.36,R02
S504901,4/22/2026 0:00,E1086,C2186,P3016,3,51163.56,156090.38,R02
S504902,4/1/2026 0:00,E1063,C2178,P3058,8,41115.63,323241.22,R05
S504903,3/29/2026 0:00,E1074,C2166,P3039,3,26668.25,74184.1,R05
S504904,6/12/2026 0:00,E1073,C2183,P3015,2,13790.91,26605.8,R01
S504905,6/23/2026 0:00,E1072,C2028,P3033,5,17298.96,87682.06,R02
S504906,6/19/2026 0:00,E1012,C2330,P3023,4,72228.78,289741.41,R06
S504907,9/3/2026 0:00,E1110,C2247,P3053,5,16451.3,75386.42,R01
S504908,6/16/2026 0:00,E1084,C2337,P3041,6,58594.28,367516.95,R01
S504909,3/31/2026 0:00,E1117,C2022,P3034,3,16100.35,45089.25,R05
S504910,2/18/2026 0:00,E1108,C2427,P3017,1,13812.52,12887.89,R05
S504911,7/9/2026 0:00,E1095,C2420,P3025,4,60497.94,234484.83,R05
S504912,2/7/2026 0:00,E1091,C2096,P3056,6,48237.37,274688.61,R01
S504913,5/31/2026 0:00,E1065,C2122,P3042,2,20791.75,43562.79,R02
S504914,5/30/2026 0:00,E1022,C2250,P3006,2,23219.92,42328.68,R01
S504915,5/12/2026 0:00,E1112,C2379,P3031,1,61484.37,58162.12,R02
S504916,6/26/2026 0:00,E1004,C2308,P3005,9,21544.25,185639.8,R04
S504917,2/28/2026 0:00,E1084,C2420,P3040,3,17956.07,52468.65,R01
S504918,7/20/2026 0:00,E1090,C2412,P3040,2,17956.07,32409.3,R03
S504919,3/9/2026 0:00,E1113,C2334,P3030,4,45220.48,165028.4,R06
S504920,7/18/2026 0:00,E1104,C2442,P3005,6,21544.25,121337.83,R04
S504921,8/3/2026 0:00,E1011,C2420,P3012,1,20628.64,20280.02,R01
S504922,5/10/2026 0:00,E1028,C2326,P3007,9,60276.19,550712.9,R04
S504923,2/18/2026 0:00,E1013,C2137,P3045,9,50149.35,452686.58,R05
S504924,8/4/2026 0:00,E1008,C2277,P3013,8,31162.8,245576.26,R06
S504925,8/20/2026 0:00,E1018,C2320,P3049,6,44098.98,253900.3,R04
S504926,9/4/2026 0:00,E1067,C2332,P3004,4,19444.05,80156.48,R01
S504927,5/6/2026 0:00,E1066,C2061,P3050,2,12809.06,24823.08,R04
S504928,8/11/2026 0:00,E1116,C2250,P3042,8,20791.75,157166.99,R06
S504929,8/27/2026 0:00,E1027,C2095,P3003,7,36568.91,254548.94,R02
S504930,6/8/2026 0:00,E1016,C2296,P3012,4,20628.64,82829.54,R02
S504931,4/21/2026 0:00,E1117,C2184,P3001,3,26533.8,76399.08,R05
S504932,6/17/2026 0:00,E1034,C2260,P3027,6,3495.09,18962.01,R06
S504933,2/17/2026 0:00,E1064,C2287,P3043,1,61740.42,56438.14,R02
S504934,2/20/2026 0:00,E1103,C2155,P3050,2,12809.06,26305.71,R02
S504935,2/12/2026 0:00,E1049,C2186,P3013,7,31162.8,198175.94,R04
S504936,4/8/2026 0:00,E1097,C2409,P3017,11,13812.52,150236.47,R04
S504937,7/2/2026 0:00,E1036,C2069,P3008,3,40552.31,112843.66,R05
S504938,8/4/2026 0:00,E1067,C2326,P3032,1,66344.43,61988.18,R01
S504939,6/26/2026 0:00,E1074,C2261,P3020,2,8239.05,15505.89,R05
S504940,5/4/2026 0:00,E1078,C2115,P3051,10,55331.31,501159.86,R01
S504941,8/6/2026 0:00,E1120,C2347,P3017,10,13812.52,127984.78,R04
S504942,3/21/2026 0:00,E1085,C2008,P3034,9,16100.35,144551.76,R02
S504943,7/4/2026 0:00,E1026,C2265,P3035,7,45920.83,313347.81,R05
S504944,4/21/2026 0:00,E1059,C2271,P3035,7,45920.83,327745.94,R01
S504945,7/24/2026 0:00,E1033,C2249,P3038,10,67526.73,613943.79,R01
S504946,5/23/2026 0:00,E1065,C2105,P3042,8,20791.75,171878.7,R02
S504947,1/27/2026 0:00,E1013,C2263,P3024,8,36395.04,305561.05,R05
S504948,7/15/2026 0:00,E1065,C2224,P3054,9,7404.66,60135.09,R02
S504949,7/27/2026 0:00,E1079,C2328,P3018,2,39505.96,82578.99,R02
S504950,7/11/2026 0:00,E1094,C2371,P3050,8,12809.06,95850.65,R04
S504951,8/10/2026 0:00,E1002,C2271,P3046,8,7391.26,59359.59,R06
S504952,8/24/2026 0:00,E1053,C2165,P3048,5,34019.63,160550.97,R06
S504953,6/7/2026 0:00,E1072,C2083,P3039,5,26668.25,130444,R02
S504954,6/13/2026 0:00,E1009,C2295,P3033,4,17298.96,67574.08,R04
S504955,7/14/2026 0:00,E1070,C2134,P3049,5,44098.98,210388.7,R06
S504956,8/2/2026 0:00,E1006,C2211,P3023,2,72228.78,145560.06,R02
S504957,4/23/2026 0:00,E1091,C2313,P3025,2,60497.94,119779.32,R01
S504958,3/27/2026 0:00,E1088,C2092,P3037,5,63029.63,307660.72,R04
S504959,4/24/2026 0:00,E1094,C2337,P3027,11,3495.09,40269.33,R04
S504960,8/30/2026 0:00,E1041,C2403,P3001,3,26533.8,82865.17,R01
S504961,9/4/2026 0:00,E1024,C2127,P3021,1,42656.59,44504.28,R02
S504962,5/4/2026 0:00,E1070,C2191,P3059,9,17588.05,163389.24,R06
S504963,2/18/2026 0:00,E1054,C2159,P3049,2,44098.98,82753.79,R06
S504964,3/17/2026 0:00,E1005,C2331,P3010,10,45872.45,436933.44,R02
S504965,2/24/2026 0:00,E1049,C2335,P3031,2,61484.37,114933.74,R04
S504966,8/1/2026 0:00,E1022,C2010,P3044,4,31924.43,133817.83,R01
S504967,2/25/2026 0:00,E1103,C2107,P3025,2,60497.94,111667.01,R02
S504968,7/15/2026 0:00,E1058,C2087,P3020,7,8239.05,55076.71,R02
S504969,4/5/2026 0:00,E1107,C2067,P3057,10,45630.28,424296.2,R03
S504970,2/13/2026 0:00,E1068,C2062,P3002,1,7831.21,7310.58,R05
S504971,6/8/2026 0:00,E1061,C2387,P3055,11,2016.98,20790.41,R03
S504972,7/5/2026 0:00,E1008,C2146,P3048,2,34019.63,67763.74,R06
S504973,3/28/2026 0:00,E1051,C2153,P3015,11,13790.91,138260.51,R06
S504974,9/3/2026 0:00,E1017,C2107,P3028,5,47578.07,234531.21,R02
S504975,6/30/2026 0:00,E1018,C2148,P3013,2,31162.8,63752.42,R04
S504976,3/25/2026 0:00,E1086,C2186,P3050,9,12809.06,117008.29,R02
S504977,7/26/2026 0:00,E1089,C2349,P3060,4,29470.22,108765.83,R06
S504978,5/31/2026 0:00,E1100,C2342,P3052,9,64744.08,604378.73,R01
S504979,6/5/2026 0:00,E1077,C2178,P3054,11,7404.66,82714.86,R05
S504980,1/16/2026 0:00,E1035,C2377,P3014,1,9360.99,8432.34,R06
S504981,6/14/2026 0:00,E1034,C2335,P3050,1,12809.06,12944.91,R06
S504982,5/29/2026 0:00,E1027,C2266,P3002,1,7831.21,7914.32,R02
S504983,7/26/2026 0:00,E1068,C2149,P3034,4,16100.35,62760.61,R05
S504984,5/25/2026 0:00,E1065,C2247,P3035,9,45920.83,374809.32,R02
S504985,8/30/2026 0:00,E1089,C2254,P3037,8,63029.63,497674.84,R06
S504986,2/6/2026 0:00,E1043,C2029,P3025,7,60497.94,429779.43,R01
S504987,3/18/2026 0:00,E1088,C2352,P3048,1,34019.63,31999.92,R04
S504988,5/27/2026 0:00,E1060,C2266,P3054,3,7404.66,22215.32,R02
S504989,6/7/2026 0:00,E1100,C2013,P3015,9,13790.91,118295.67,R01
S504990,2/14/2026 0:00,E1081,C2047,P3012,9,20628.64,183073.07,R06
S504991,5/26/2026 0:00,E1011,C2151,P3009,5,23520.25,112624.94,R01
S504992,7/25/2026 0:00,E1016,C2050,P3058,6,41115.63,233264.81,R02
S504993,3/3/2026 0:00,E1044,C2215,P3031,11,61484.37,695527.11,R06
S504994,6/13/2026 0:00,E1095,C2132,P3014,6,9360.99,56900.35,R05
S504995,4/10/2026 0:00,E1059,C2372,P3029,10,71367.4,679287.31,R01
S504996,7/31/2026 0:00,E1089,C2113,P3053,4,16451.3,63514.83,R06
S504997,2/21/2026 0:00,E1018,C2252,P3048,1,34019.63,34147.39,R04
S504998,1/19/2026 0:00,E1062,C2023,P3043,5,61740.42,315389.15,R02
S504999,4/19/2026 0:00,E1010,C2341,P3038,1,67526.73,67705.76,R05
S505000,2/13/2026 0:00,E1116,C2053,P3042,1,20791.75,20399.61,R06
S505001,1/7/2026 0:00,E1037,C2130,P3060,11,29470.22,338163.01,R02
S505002,6/21/2026 0:00,E1075,C2324,P3008,5,40552.31,206030.38,R05
S505003,4/27/2026 0:00,E1082,C2193,P3048,5,34019.63,156037.63,R04
S505004,3/9/2026 0:00,E1037,C2079,P3003,7,36568.91,251815.2,R02
S505005,2/3/2026 0:00,E1050,C2057,P3002,2,7831.21,15058.38,R02
S505006,7/13/2026 0:00,E1053,C2097,P3016,6,51163.56,312887.79,R06
S505007,3/10/2026 0:00,E1099,C2198,P3019,2,53251.21,96565.69,R01
S505008,2/24/2026 0:00,E1097,C2135,P3030,10,45220.48,434844,R04
S505009,1/10/2026 0:00,E1072,C2147,P3041,5,58594.28,277661.14,R02
S505010,8/12/2026 0:00,E1076,C2172,P3016,4,51163.56,188522.96,R05
S505011,2/11/2026 0:00,E1082,C2063,P3031,11,61484.37,647124.64,R04
S505012,2/10/2026 0:00,E1070,C2065,P3054,10,7404.66,74114.73,R06
S505013,7/24/2026 0:00,E1120,C2295,P3058,5,41115.63,196173.3,R04
S505014,8/19/2026 0:00,E1023,C2211,P3028,2,47578.07,93919.2,R02
S505015,7/16/2026 0:00,E1079,C2109,P3004,8,19444.05,153829.15,R02
S505016,5/2/2026 0:00,E1082,C2282,P3010,8,45872.45,362600.31,R04
S505017,5/18/2026 0:00,E1118,C2172,P3051,6,55331.31,325158.8,R02
S505018,1/10/2026 0:00,E1095,C2012,P3045,3,50149.35,138043.34,R05
S505019,4/12/2026 0:00,E1007,C2406,P3018,4,39505.96,147399.64,R01
S505020,8/7/2026 0:00,E1027,C2333,P3047,1,46883.48,47821.62,R02
S505021,7/7/2026 0:00,E1077,C2220,P3032,9,66344.43,582384.24,R05
S505022,5/8/2026 0:00,E1090,C2398,P3030,10,45220.48,454877.98,R03
S505023,6/28/2026 0:00,E1095,C2342,P3036,5,30974.38,152624.15,R05
S505024,5/29/2026 0:00,E1004,C2286,P3009,8,23520.25,170437.81,R04
S505025,5/16/2026 0:00,E1054,C2172,P3036,3,30974.38,94728.83,R06
S505026,7/12/2026 0:00,E1076,C2236,P3029,4,71367.4,259677.03,R05
S505027,4/2/2026 0:00,E1062,C2166,P3016,4,51163.56,213142.5,R02
S505028,4/23/2026 0:00,E1065,C2187,P3028,8,47578.07,354858.77,R02
S505029,8/19/2026 0:00,E1067,C2170,P3021,9,42656.59,375026,R01
S505030,3/19/2026 0:00,E1054,C2052,P3047,3,46883.48,127926.95,R06
S505031,3/26/2026 0:00,E1109,C2319,P3056,7,48237.37,349223.07,R02
S505032,1/30/2026 0:00,E1092,C2189,P3002,9,7831.21,73792.86,R05
S505033,8/1/2026 0:00,E1078,C2120,P3060,2,29470.22,54339.78,R01
S505034,2/18/2026 0:00,E1015,C2105,P3059,4,17588.05,66438.37,R02
S505035,1/9/2026 0:00,E1091,C2162,P3046,3,7391.26,20009.2,R01
S505036,5/25/2026 0:00,E1074,C2295,P3035,8,45920.83,373995.71,R05
S505037,3/10/2026 0:00,E1109,C2041,P3054,4,7404.66,28040.55,R02
S505038,2/27/2026 0:00,E1070,C2377,P3028,9,47578.07,423203.63,R06
S505039,7/4/2026 0:00,E1029,C2364,P3055,1,2016.98,1827.15,R04
S505040,3/3/2026 0:00,E1073,C2165,P3036,1,30974.38,31201.08,R01
S505041,8/11/2026 0:00,E1011,C2321,P3031,4,61484.37,240873.77,R01
S505042,2/21/2026 0:00,E1117,C2374,P3033,3,17298.96,52350.82,R05
S505043,7/8/2026 0:00,E1059,C2335,P3023,3,72228.78,220680.88,R01
S505044,2/9/2026 0:00,E1102,C2160,P3060,10,29470.22,269176.99,R04
S505045,6/15/2026 0:00,E1068,C2264,P3041,2,58594.28,115631.57,R05
S505046,6/20/2026 0:00,E1092,C2353,P3017,10,13812.52,137778.73,R05
S505047,3/4/2026 0:00,E1119,C2018,P3046,10,7391.26,72250.14,R06
S505048,5/27/2026 0:00,E1052,C2173,P3049,2,44098.98,81791.38,R05
