Order_ID,Order_Date,Employee_ID,Customer_ID,Product_ID,Quantity,Region_Code,Order_Value
S504314,2026-03-23 00:00:00,E1085,C2244,P3018,7,R02,283524.92
S504315,2026-05-28 00:00:00,E1097,C2348,P3014,6,R04,58492.98
S504316,2026-04-30 00:00:00,E1097,C2249,P3015,11,R04,146828.92
S504317,2026-04-30 00:00:00,E1010,C2105,P3042,5,R05,101360.8
S504318,2026-02-16 00:00:00,E1055,C2182,P3026,6,R04,259248.96
S504319,2026-04-17 00:00:00,E1079,C2155,P3053,4,R02,63749.95
S504320,2026-04-18 00:00:00,E1080,C2287,P3044,3,R01,93429.94
S504321,2026-01-09 00:00:00,E1062,C2169,P3032,1,R02,63016.47
S504322,2026-07-24 00:00:00,E1048,C2420,P3039,1,R04,24127.94
S504323,2026-03-20 00:00:00,E1056,C2047,P3028,6,R06,275465.09
S504324,2026-06-04 00:00:00,E1076,C2043,P3060,9,R05,264771.46
S504325,2026-01-15 00:00:00,E1114,C2321,P3039,8,R05,214090.98
S504326,2026-08-08 00:00:00,E1097,C2306,P3043,2,R04,111253.31
S504327,2026-08-17 00:00:00,E1038,C2221,P3032,9,R01,609136.16
S504328,2026-09-04 00:00:00,E1024,C2001,P3013,8,R02,242786.22
S504329,2026-01-19 00:00:00,E1028,C2200,P3015,9,R04,121401.47
S504330,2026-03-31 00:00:00,E1072,C2441,P3018,4,R02,165018.22
S504331,2026-06-29 00:00:00,E1092,C2144,P3039,9,R05,226254.03
S504332,2026-01-26 00:00:00,E1068,C2378,P3006,2,R05,47101.51
S504333,2026-08-05 00:00:00,E1111,C2028,P3055,1,R02,1989.18
S504334,2026-06-03 00:00:00,E1063,C2342,P3011,9,R05,486518.51
S504335,2026-06-03 00:00:00,E1079,C2338,P3032,10,R02,638679.66
S504336,2026-06-23 00:00:00,E1053,C2278,P3040,8,R06,135299.87
S504337,2026-04-02 00:00:00,E1052,C2041,P3020,7,R05,56630.55
S504338,2026-06-26 00:00:00,E1020,C2332,P3033,8,R02,132335.82
S504339,2026-03-23 00:00:00,E1002,C2147,P3040,1,R06,16760.85
S504340,2026-08-12 00:00:00,E1042,C2345,P3008,9,R03,374418.21
S504341,2026-06-30 00:00:00,E1033,C2178,P3051,10,R01,537474.37
S504342,2026-05-11 00:00:00,E1023,C2315,P3035,11,R02,518816.8
S504343,2026-07-13 00:00:00,E1114,C2325,P3005,9,R05,188295.51
S504344,2026-08-13 00:00:00,E1095,C2418,P3035,11,R05,496804.43
S504345,2026-02-11 00:00:00,E1068,C2167,P3047,9,R05,442750.16
S504346,2026-01-19 00:00:00,E1042,C2123,P3014,6,R03,58565.67
S504347,2026-01-17 00:00:00,E1039,C2074,P3021,4,R04,160517.34
S504348,2026-08-24 00:00:00,E1050,C2239,P3047,2,R02,96607.94
S504349,2026-06-10 00:00:00,E1057,C2249,P3024,11,R01,383755.33
S504350,2026-03-17 00:00:00,E1077,C2263,P3017,4,R05,50315.55
S504351,2026-06-26 00:00:00,E1083,C2252,P3018,7,R02,272771.67
S504352,2026-07-03 00:00:00,E1057,C2357,P3034,1,R01,16849.95
S504353,2026-03-04 00:00:00,E1053,C2111,P3012,9,R06,194225.32
S504354,2026-05-11 00:00:00,E1109,C2180,P3016,3,R02,141053.3
S504355,2026-04-17 00:00:00,E1062,C2188,P3004,4,R02,78996.16
S504356,2026-02-18 00:00:00,E1009,C2308,P3025,5,R04,308668.04
S504357,2026-02-24 00:00:00,E1088,C2207,P3034,3,R04,46142.56
S504358,2026-06-03 00:00:00,E1070,C2234,P3028,4,R06,190081.86
S504359,2026-04-09 00:00:00,E1077,C2024,P3046,5,R05,35966.76
S504360,2026-07-19 00:00:00,E1074,C2026,P3011,1,R05,50242.52
S504361,2026-02-21 00:00:00,E1010,C2381,P3013,9,R05,284444.9
S504362,2026-04-10 00:00:00,E1092,C2218,P3031,10,R05,577592.11
S504363,2026-04-27 00:00:00,E1003,C2346,P3060,10,R05,280281.59
S504364,2026-04-28 00:00:00,E1082,C2378,P3025,4,R04,224690.02
S504365,2026-01-07 00:00:00,E1097,C2010,P3039,9,R04,241908.13
S504366,2026-02-15 00:00:00,E1072,C2017,P3010,4,R02,177766.5
S504367,2026-02-15 00:00:00,E1119,C2245,P3024,1,R06,35176.02
S504368,2026-04-10 00:00:00,E1087,C2206,P3001,5,R05,131433.11
S504369,2026-05-24 00:00:00,E1092,C2258,P3053,9,R05,136748.23
S504370,2026-06-01 00:00:00,E1061,C2112,P3025,3,R03,187795.85
S504371,2026-07-08 00:00:00,E1020,C2205,P3028,5,R02,230698.05
S504372,2026-02-23 00:00:00,E1029,C2027,P3036,3,R04,88739.65
S504373,2026-03-03 00:00:00,E1074,C2071,P3018,3,R05,108918.36
S504374,2026-05-09 00:00:00,E1015,C2176,P3006,1,R02,21482.91
S504375,2026-02-18 00:00:00,E1025,C2202,P3002,2,R03,16258.44
S504376,2026-01-25 00:00:00,E1114,C2248,P3003,2,R05,70833.43
S504377,2026-01-10 00:00:00,E1046,C2118,P3046,9,R04,67075.3
S504378,2026-04-28 00:00:00,E1103,C2009,P3008,7,R02,258907.93
S504379,2026-07-27 00:00:00,E1058,C2086,P3031,8,R02,490163.08
S504380,2026-05-24 00:00:00,E1092,C2023,P3048,2,R05,70640.26
S504381,2026-07-05 00:00:00,E1097,C2240,P3019,9,R04,452898.91
S504382,2026-07-19 00:00:00,E1053,C2073,P3050,3,R06,37922.67
S504383,2026-06-06 00:00:00,E1033,C2027,P3006,10,R01,241727
S504384,2026-08-19 00:00:00,E1052,C2349,P3014,2,R05,18869.85
S504385,2026-04-02 00:00:00,E1043,C2081,P3003,1,R01,33253.9
S504386,2026-05-14 00:00:00,E1068,C2084,P3048,9,R05,292953.07
S504387,2026-05-24 00:00:00,E1026,C2199,P3001,8,R05,193774.41
S504388,2026-05-28 00:00:00,E1118,C2043,P3044,11,R02,361422.03
S504389,2026-03-21 00:00:00,E1110,C2263,P3030,4,R01,179660.86
S504390,2026-03-12 00:00:00,E1063,C2092,P3046,7,R05,53987.25
S504391,2026-08-21 00:00:00,E1068,C2339,P3019,3,R05,144251.69
S504392,2026-03-19 00:00:00,E1044,C2447,P3054,3,R06,21402.35
S504393,2026-02-12 00:00:00,E1067,C2084,P3019,4,R01,195038.86
S504394,2026-06-03 00:00:00,E1037,C2300,P3009,2,R02,44809.52
S504395,2026-03-31 00:00:00,E1078,C2423,P3007,10,R01,557122.59
S504396,2026-03-19 00:00:00,E1010,C2296,P3046,4,R05,28066.66
S504397,2026-07-18 00:00:00,E1037,C2135,P3037,10,R02,644723.34
S504398,2026-06-10 00:00:00,E1107,C2281,P3050,3,R03,35510.75
S504399,2026-01-26 00:00:00,E1094,C2059,P3041,8,R04,455183.67
S504400,2026-05-01 00:00:00,E1039,C2397,P3053,11,R04,187883.92
S504401,2026-02-14 00:00:00,E1034,C2359,P3007,2,R06,126557.93
S504402,2026-07-31 00:00:00,E1044,C2342,P3009,11,R06,242577.46
S504403,2026-03-04 00:00:00,E1063,C2241,P3004,9,R05,182054.97
S504404,2026-07-14 00:00:00,E1048,C2368,P3025,3,R04,170460.5
S504405,2026-06-29 00:00:00,E1088,C2342,P3049,4,R04,169698.04
S504406,2026-03-09 00:00:00,E1091,C2098,P3012,10,R01,212823.32
S504407,2026-06-03 00:00:00,E1063,C2062,P3006,10,R05,236361.7
S504408,2026-07-22 00:00:00,E1019,C2264,P3018,3,R03,121910.23
S504409,2026-01-02 00:00:00,E1072,C2113,P3040,3,R02,54947.65
S504410,2026-05-22 00:00:00,E1084,C2429,P3021,8,R01,319159.73
S504411,2026-04-18 00:00:00,E1118,C2146,P3015,8,R02,108542.1
S504412,2026-01-30 00:00:00,E1082,C2216,P3003,6,R04,210151.49
S504413,2026-02-18 00:00:00,E1016,C2256,P3002,4,R02,30352.41
S504414,2026-05-20 00:00:00,E1050,C2316,P3056,1,R02,44527.6
S504415,2026-08-06 00:00:00,E1074,C2316,P3055,4,R05,7643.27
S504416,2026-02-13 00:00:00,E1014,C2362,P3041,8,R02,482182.67
S504417,2026-06-10 00:00:00,E1045,C2258,P3040,6,R02,111467.74
S504418,2026-01-13 00:00:00,E1062,C2194,P3059,2,R02,34877.91
S504419,2026-03-19 00:00:00,E1059,C2347,P3004,3,R01,56858.69
S504420,2026-08-04 00:00:00,E1073,C2014,P3032,7,R01,467627.5
S504421,2026-05-06 00:00:00,E1018,C2304,P3002,11,R04,85396.27
S504422,2026-04-08 00:00:00,E1052,C2103,P3046,11,R05,85169.96
S504423,2026-08-24 00:00:00,E1033,C2245,P3029,4,R01,265062.33
S504424,2026-01-26 00:00:00,E1023,C2245,P3002,4,R02,30302.29
S504425,2026-05-29 00:00:00,E1057,C2312,P3034,5,R01,83539.57
S504426,2026-06-05 00:00:00,E1117,C2268,P3027,8,R05,29001.15
S504427,2026-02-17 00:00:00,E1059,C2224,P3060,7,R01,200990.27
S504428,2026-08-16 00:00:00,E1014,C2220,P3054,9,R02,61325.34
S504429,2026-06-17 00:00:00,E1049,C2311,P3039,5,R04,136307.25
S504430,2026-03-07 00:00:00,E1089,C2412,P3044,1,R06,31534.15
S504431,2026-08-22 00:00:00,E1064,C2366,P3038,4,R02,274421.85
S504432,2026-07-20 00:00:00,E1056,C2217,P3018,6,R06,229777.38
S504433,2026-03-28 00:00:00,E1030,C2004,P3036,6,R01,172945.31
S504434,2026-03-20 00:00:00,E1023,C2036,P3019,9,R02,433059.38
S504435,2026-07-24 00:00:00,E1067,C2178,P3027,10,R01,34387.17
S504436,2026-01-23 00:00:00,E1030,C2387,P3045,5,R01,231729.35
S504437,2026-03-22 00:00:00,E1050,C2257,P3020,5,R02,38232.1
S504438,2026-02-17 00:00:00,E1006,C2017,P3021,6,R02,247095.77
S504439,2026-05-04 00:00:00,E1036,C2199,P3023,11,R05,767750.56
S504440,2026-05-10 00:00:00,E1076,C2318,P3030,6,R05,255357.72
S504441,2026-03-25 00:00:00,E1085,C2048,P3025,3,R02,166935.9
S504442,2026-01-20 00:00:00,E1103,C2062,P3031,6,R02,384305.44
S504443,2026-07-06 00:00:00,E1073,C2069,P3027,8,R01,25716.76
S504444,2026-02-15 00:00:00,E1048,C2147,P3034,6,R04,92024.7
S504445,2026-05-11 00:00:00,E1036,C2359,P3008,11,R05,421866.99
S504446,2026-07-02 00:00:00,E1047,C2366,P3019,5,R02,274230.6
S504447,2026-01-12 00:00:00,E1014,C2162,P3041,3,R02,169016.85
S504448,2026-02-09 00:00:00,E1011,C2227,P3026,1,R01,38011.41
S504449,2026-03-07 00:00:00,E1068,C2433,P3028,5,R05,214467.46
S504450,2026-04-10 00:00:00,E1072,C2431,P3004,6,R02,117631.73
S504451,2026-03-19 00:00:00,E1074,C2347,P3031,6,R05,371553.18
S504452,2026-01-16 00:00:00,E1102,C2230,P3016,6,R04,295520.99
S504453,2026-03-24 00:00:00,E1026,C2370,P3051,3,R05,152539.49
S504454,2026-06-11 00:00:00,E1046,C2178,P3010,4,R04,175369.47
S504455,2026-02-13 00:00:00,E1062,C2345,P3038,3,R02,200246.95
S504456,2026-08-26 00:00:00,E1049,C2410,P3048,2,R04,68419.7
S504457,2026-05-14 00:00:00,E1042,C2056,P3010,8,R03,334588.51
S504458,2026-07-24 00:00:00,E1008,C2078,P3045,7,R06,345234.29
S504459,2026-07-11 00:00:00,E1048,C2270,P3009,11,R04,243566.41
S504460,2026-04-10 00:00:00,E1024,C2206,P3039,8,R02,211765.09
S504461,2026-01-22 00:00:00,E1085,C2281,P3036,6,R02,185329.82
S504462,2026-01-18 00:00:00,E1048,C2228,P3051,11,R04,630915.05
S504463,2026-01-12 00:00:00,E1088,C2388,P3058,7,R04,276745.08
S504464,2026-06-29 00:00:00,E1014,C2239,P3036,1,R02,30374.67
S504465,2026-05-03 00:00:00,E1022,C2288,P3019,10,R01,500685.06
S504466,2026-09-03 00:00:00,E1002,C2082,P3060,5,R06,138949.66
S504467,2026-08-10 00:00:00,E1020,C2334,P3019,4,R02,193175.17
S504468,2026-04-27 00:00:00,E1062,C2250,P3012,10,R02,194509.58
S504469,2026-02-20 00:00:00,E1034,C2193,P3013,3,R06,85034.65
S504470,2026-08-20 00:00:00,E1005,C2106,P3025,2,R02,126390.77
S504471,2026-03-12 00:00:00,E1108,C2189,P3036,9,R05,276996.3
S504472,2026-08-12 00:00:00,E1004,C2276,P3025,8,R04,448155.33
S504473,2026-02-17 00:00:00,E1093,C2074,P3028,10,R05,436535.91
S504474,2026-01-19 00:00:00,E1054,C2010,P3042,2,R06,39733.8
S504475,2026-01-06 00:00:00,E1107,C2123,P3053,6,R03,93392.1
S504476,2026-03-25 00:00:00,E1101,C2216,P3039,3,R01,75355.53
S504477,2026-06-04 00:00:00,E1029,C2290,P3030,3,R04,131622.72
S504478,2026-02-22 00:00:00,E1072,C2445,P3005,5,R02,111699.51
S504479,2026-04-17 00:00:00,E1072,C2411,P3017,7,R02,95257.39
S504480,2026-04-11 00:00:00,E1057,C2040,P3018,7,R01,270508.89
S504481,2026-02-17 00:00:00,E1059,C2193,P3043,11,R01,693394.61
S504482,2026-05-15 00:00:00,E1110,C2127,P3047,10,R01,422234.35
S504483,2026-07-06 00:00:00,E1089,C2289,P3021,1,R06,39653.9
S504484,2026-03-10 00:00:00,E1099,C2071,P3022,11,R01,208243.79
S504485,2026-01-11 00:00:00,E1017,C2137,P3039,7,R02,187759.8
S504486,2026-05-23 00:00:00,E1025,C2144,P3050,7,R03,87220.47
S504487,2026-07-11 00:00:00,E1071,C2389,P3058,6,R05,228082.56
S504488,2026-05-11 00:00:00,E1043,C2354,P3057,6,R01,284595.35
S504489,2026-05-02 00:00:00,E1108,C2380,P3006,2,R05,44085.33
S504490,2026-03-10 00:00:00,E1079,C2407,P3050,3,R02,39127.8
S504491,2026-01-23 00:00:00,E1049,C2299,P3016,3,R04,158665.16
S504492,2026-06-30 00:00:00,E1078,C2370,P3002,3,R01,22365.17
S504493,2026-02-06 00:00:00,E1071,C2345,P3051,2,R05,113628.02
S504494,2026-01-09 00:00:00,E1103,C2441,P3001,9,R02,240384.14
S504495,2026-01-15 00:00:00,E1032,C2435,P3057,6,R02,283539.84
S504496,2026-05-11 00:00:00,E1094,C2269,P3030,2,R04,84806.18
S504497,2026-04-03 00:00:00,E1094,C2384,P3058,3,R04,128242.73
S504498,2026-07-17 00:00:00,E1031,C2408,P3043,10,R04,561711.85
S504499,2026-01-17 00:00:00,E1019,C2139,P3052,6,R03,395865
S504500,2026-06-03 00:00:00,E1046,C2052,P3037,4,R04,243382.55
S504501,2026-05-29 00:00:00,E1028,C2017,P3048,7,R04,220678.01
S504502,2026-03-13 00:00:00,E1101,C2165,P3023,6,R01,395197.07
S504503,2026-05-29 00:00:00,E1027,C2013,P3001,6,R02,152585.08
S504504,2026-05-01 00:00:00,E1105,C2190,P3019,3,R06,153107.65
S504505,2026-01-11 00:00:00,E1115,C2340,P3046,11,R04,75977.94
S504506,2026-06-15 00:00:00,E1117,C2353,P3003,8,R05,272753.55
S504507,2026-03-13 00:00:00,E1062,C2362,P3002,9,R02,67656.52
S504508,2026-04-16 00:00:00,E1019,C2352,P3056,6,R03,278286.33
S504509,2026-08-04 00:00:00,E1099,C2264,P3037,2,R01,121817.96
S504510,2026-05-05 00:00:00,E1091,C2312,P3017,1,R01,14231.23
S504511,2026-02-04 00:00:00,E1058,C2221,P3028,3,R02,141547.83
S504512,2026-04-29 00:00:00,E1032,C2104,P3018,3,R02,107029.35
S504513,2026-01-14 00:00:00,E1103,C2339,P3033,8,R02,135328.36
S504514,2026-09-04 00:00:00,E1061,C2198,P3015,5,R03,69945.27
S504515,2026-01-14 00:00:00,E1003,C2300,P3022,1,R05,17649.67
S504516,2026-01-10 00:00:00,E1099,C2444,P3041,11,R01,620941.34
S504517,2026-05-20 00:00:00,E1041,C2359,P3027,4,R01,13528.54
S504518,2026-02-07 00:00:00,E1063,C2368,P3055,7,R05,14727.43
S504519,2026-04-18 00:00:00,E1109,C2169,P3037,5,R02,306119.97
S504520,2026-04-29 00:00:00,E1109,C2149,P3032,10,R02,671727.43
S504521,2026-08-26 00:00:00,E1065,C2249,P3060,6,R02,167173.12
S504522,2026-02-03 00:00:00,E1098,C2256,P3045,10,R03,509966.73
S504523,2026-06-18 00:00:00,E1019,C2042,P3019,4,R03,202013.65
S504524,2026-01-10 00:00:00,E1018,C2202,P3028,2,R04,91778.43
S504525,2026-05-02 00:00:00,E1100,C2244,P3028,9,R01,416179.7
S504526,2026-05-25 00:00:00,E1041,C2157,P3056,2,R01,100232.86
S504527,2026-05-25 00:00:00,E1073,C2449,P3010,2,R01,83306.02
S504528,2026-07-14 00:00:00,E1108,C2401,P3020,2,R05,15316.89
S504529,2026-07-09 00:00:00,E1056,C2286,P3025,1,R06,60852.54
S504530,2026-08-11 00:00:00,E1119,C2282,P3021,3,R06,126259.67
S504531,2026-04-25 00:00:00,E1101,C2437,P3014,6,R01,52668.47
S504532,2026-01-01 00:00:00,E1096,C2381,P3022,7,R03,128296.39
S504533,2026-01-12 00:00:00,E1078,C2238,P3053,1,R01,15712.58
S504534,2026-04-13 00:00:00,E1036,C2019,P3026,5,R05,200183.76
S504535,2026-01-04 00:00:00,E1012,C2053,P3044,5,R06,163246.23
S504536,2026-06-19 00:00:00,E1063,C2085,P3011,1,R05,48515.49
S504537,2026-05-21 00:00:00,E1046,C2273,P3055,4,R04,8347.9
S504538,2026-04-08 00:00:00,E1070,C2430,P3007,10,R06,579829.26
S504539,2026-04-16 00:00:00,E1026,C2360,P3017,1,R05,12908.83
S504540,2026-03-26 00:00:00,E1050,C2213,P3018,1,R02,38568.16
S504541,2026-08-02 00:00:00,E1033,C2437,P3007,7,R01,421490.51
S504542,2026-05-01 00:00:00,E1086,C2361,P3056,7,R02,306162.1
S504543,2026-05-12 00:00:00,E1116,C2104,P3020,3,R06,24899.23
S504544,2026-03-23 00:00:00,E1097,C2192,P3038,7,R04,479358.7
S504545,2026-07-16 00:00:00,E1005,C2429,P3011,3,R02,149234.05
S504546,2026-01-19 00:00:00,E1120,C2177,P3044,2,R04,59071.83
S504547,2026-05-10 00:00:00,E1039,C2147,P3058,10,R04,382608.77
S504548,2026-01-12 00:00:00,E1119,C2380,P3016,4,R06,208643.83
S504549,2026-03-22 00:00:00,E1065,C2081,P3051,10,R02,520557.22
S504550,2026-03-15 00:00:00,E1049,C2193,P3055,3,R04,6168.27
S504551,2026-04-08 00:00:00,E1002,C2037,P3027,7,R06,24002.71
S504552,2026-01-06 00:00:00,E1004,C2377,P3051,1,R04,56165.47
S504553,2026-05-16 00:00:00,E1103,C2326,P3011,6,R02,317224.21
S504554,2026-05-05 00:00:00,E1088,C2154,P3016,2,R04,97248.15
S504555,2026-02-20 00:00:00,E1064,C2130,P3023,8,R02,598982.94
S504556,2026-01-11 00:00:00,E1066,C2059,P3060,5,R04,148425.93
S504557,2026-07-10 00:00:00,E1018,C2224,P3059,3,R04,51318.85
S504558,2026-07-04 00:00:00,E1080,C2249,P3012,10,R01,205381.68
S504559,2026-05-07 00:00:00,E1107,C2240,P3059,7,R03,122177.77
S504560,2026-05-20 00:00:00,E1064,C2374,P3040,11,R02,188375.19
S504561,2026-03-14 00:00:00,E1036,C2389,P3003,2,R05,70473.1
S504562,2026-01-02 00:00:00,E1014,C2293,P3002,5,R02,37109.7
S504563,2026-01-08 00:00:00,E1036,C2287,P3060,11,R05,340357.61
S504564,2026-05-19 00:00:00,E1045,C2204,P3038,8,R02,533196.28
S504565,2026-05-04 00:00:00,E1003,C2099,P3048,11,R05,341961.62
S504566,2026-02-22 00:00:00,E1058,C2350,P3052,1,R02,63311.04
S504567,2026-08-16 00:00:00,E1113,C2176,P3024,1,R06,33028.29
S504568,2026-01-10 00:00:00,E1079,C2262,P3029,3,R02,201962.14
S504569,2026-08-01 00:00:00,E1053,C2271,P3047,3,R06,135994.09
S504570,2026-07-31 00:00:00,E1056,C2143,P3046,7,R06,50711.32
S504571,2026-04-22 00:00:00,E1017,C2189,P3034,6,R02,101087.07
S504572,2026-01-08 00:00:00,E1019,C2272,P3020,7,R03,60403.22
S504573,2026-02-05 00:00:00,E1008,C2020,P3018,4,R06,144546.05
S504574,2026-08-09 00:00:00,E1047,C2333,P3014,11,R02,100985.6
S504575,2026-04-16 00:00:00,E1037,C2300,P3018,2,R02,80794.94
S504576,2026-07-23 00:00:00,E1043,C2426,P3002,2,R01,14654.65
S504577,2026-01-14 00:00:00,E1096,C2046,P3001,10,R03,268677.14
S504578,2026-08-28 00:00:00,E1044,C2095,P3020,1,R06,8500.99
S504579,2026-07-01 00:00:00,E1107,C2418,P3034,9,R03,144812.31
S504580,2026-08-30 00:00:00,E1008,C2064,P3041,7,R06,389305.58
S504581,2026-08-01 00:00:00,E1016,C2413,P3041,10,R02,608483.93
S504582,2026-03-27 00:00:00,E1062,C2131,P3048,3,R02,105378.66
S504583,2026-05-29 00:00:00,E1042,C2009,P3011,2,R03,108357.68
S504584,2026-08-24 00:00:00,E1085,C2203,P3027,3,R02,10008.72
S504585,2026-02-19 00:00:00,E1109,C2409,P3023,7,R02,515098.91
S504586,2026-08-10 00:00:00,E1038,C2298,P3038,5,R01,319879.64
S504587,2026-06-16 00:00:00,E1068,C2174,P3044,3,R05,89829.88
S504588,2026-01-20 00:00:00,E1108,C2073,P3003,9,R05,321633.37
S504589,2026-08-04 00:00:00,E1114,C2084,P3012,2,R05,43302.42
S504590,2026-03-28 00:00:00,E1057,C2059,P3030,7,R01,323079.44
S504591,2026-05-15 00:00:00,E1079,C2021,P3031,10,R02,620665.6
S504592,2026-05-17 00:00:00,E1106,C2406,P3023,6,R02,419418.91
S504593,2026-05-09 00:00:00,E1107,C2157,P3001,6,R03,150732.02
S504594,2026-06-03 00:00:00,E1109,C2319,P3041,7,R02,421802.4
S504595,2026-06-15 00:00:00,E1109,C2329,P3020,6,R02,48700.69
S504596,2026-02-07 00:00:00,E1097,C2061,P3054,2,R04,15134.95
S504597,2026-09-03 00:00:00,E1082,C2064,P3006,11,R04,248564.45
S504598,2026-07-08 00:00:00,E1108,C2325,P3011,5,R05,272432.32
S504599,2026-02-13 00:00:00,E1058,C2168,P3035,3,R02,141917.57
S504600,2026-03-27 00:00:00,E1046,C2203,P3004,9,R04,167770.58
S504601,2026-02-13 00:00:00,E1059,C2129,P3029,8,R01,515007.39
S504602,2026-03-15 00:00:00,E1007,C2245,P3059,10,R01,165017.94
S504603,2026-04-29 00:00:00,E1094,C2106,P3010,11,R04,523386.76
S504604,2026-07-09 00:00:00,E1033,C2321,P3051,2,R01,111009.14
S504605,2026-05-02 00:00:00,E1110,C2122,P3029,1,R01,72122.67
S504606,2026-05-14 00:00:00,E1076,C2318,P3038,4,R05,256275.63
S504607,2026-05-25 00:00:00,E1116,C2182,P3001,4,R06,106686.14
S504608,2026-02-20 00:00:00,E1019,C2103,P3040,10,R03,179011.66
S504609,2026-08-30 00:00:00,E1070,C2316,P3008,11,R06,413403.08
S504610,2026-02-07 00:00:00,E1075,C2302,P3057,2,R05,95394.99
S504611,2026-06-01 00:00:00,E1008,C2261,P3038,7,R06,450519.9
S504612,2026-02-20 00:00:00,E1116,C2113,P3017,3,R06,39340.53
S504613,2026-01-10 00:00:00,E1009,C2406,P3019,7,R04,356123.84
S504614,2026-04-30 00:00:00,E1066,C2437,P3033,7,R04,110649.43
S504615,2026-07-19 00:00:00,E1109,C2070,P3015,1,R02,13704.64
S504616,2026-05-29 00:00:00,E1008,C2160,P3045,6,R06,281576.66
S504617,2026-09-05 00:00:00,E1043,C2240,P3031,4,R01,250978.44
S504618,2026-03-11 00:00:00,E1042,C2011,P3021,11,R03,450042.28
S504619,2026-03-26 00:00:00,E1004,C2138,P3003,8,R04,283418.93
S504620,2026-02-26 00:00:00,E1018,C2167,P3002,8,R04,62459.43
S504621,2026-05-06 00:00:00,E1068,C2247,P3035,3,R05,139729.83
S504622,2026-02-08 00:00:00,E1081,C2354,P3041,4,R06,219064.63
S504623,2026-08-04 00:00:00,E1112,C2031,P3059,1,R02,18378.53
S504624,2026-02-02 00:00:00,E1095,C2012,P3016,10,R05,508232.32
S504625,2026-07-06 00:00:00,E1116,C2243,P3056,2,R06,86908.86
S504626,2026-01-18 00:00:00,E1114,C2108,P3045,7,R05,337826.25
S504627,2026-07-03 00:00:00,E1054,C2336,P3051,11,R06,587659.98
S504628,2026-08-08 00:00:00,E1023,C2422,P3059,7,R02,125747.93
S504629,2026-02-26 00:00:00,E1005,C2323,P3050,9,R02,109029.93
S504630,2026-09-01 00:00:00,E1118,C2194,P3021,10,R02,405102.8
S504631,2026-04-06 00:00:00,E1007,C2308,P3012,9,R01,169055.15
S504632,2026-07-23 00:00:00,E1039,C2133,P3028,9,R04,403594.64
S504633,2026-02-17 00:00:00,E1027,C2395,P3012,6,R02,124705.61
S504634,2026-02-11 00:00:00,E1012,C2281,P3033,8,R06,137729.27
S504635,2026-01-27 00:00:00,E1092,C2291,P3020,9,R05,67641.63
S504636,2026-03-15 00:00:00,E1018,C2163,P3040,7,R04,115285.67
S504637,2026-04-20 00:00:00,E1090,C2278,P3049,4,R03,168729.56
S504638,2026-06-29 00:00:00,E1094,C2421,P3021,4,R04,172599.43
S504639,2026-06-19 00:00:00,E1101,C2439,P3060,6,R01,181230.84
S504640,2026-02-01 00:00:00,E1032,C2203,P3052,11,R02,642528.65
S504641,2026-08-22 00:00:00,E1079,C2096,P3054,4,R02,28118.5
S504642,2026-01-26 00:00:00,E1120,C2223,P3039,11,R04,282684.31
S504643,2026-01-25 00:00:00,E1036,C2237,P3041,7,R05,425200.49
S504644,2026-03-16 00:00:00,E1017,C2117,P3049,8,R02,344046.48
S504645,2026-01-23 00:00:00,E1081,C2192,P3059,8,R06,132326.17
S504646,2026-08-14 00:00:00,E1109,C2276,P3042,8,R02,159432.31
S504647,2026-02-26 00:00:00,E1019,C2106,P3036,2,R03,59809.37
S504648,2026-06-29 00:00:00,E1113,C2004,P3022,10,R06,194377.72
S504649,2026-08-20 00:00:00,E1103,C2018,P3026,2,R02,74993.03
S504650,2026-05-06 00:00:00,E1114,C2307,P3007,2,R05,115539.54
S504651,2026-03-28 00:00:00,E1064,C2020,P3007,2,R02,120188.7
S504652,2026-08-09 00:00:00,E1114,C2122,P3008,4,R05,152881.94
S504653,2026-01-31 00:00:00,E1115,C2137,P3026,5,R04,204572.17
S504654,2026-03-05 00:00:00,E1107,C2080,P3024,4,R03,138824.05
S504655,2026-07-18 00:00:00,E1028,C2154,P3024,5,R04,184487.94
S504656,2026-08-20 00:00:00,E1036,C2358,P3040,4,R05,65294.71
S504657,2026-02-02 00:00:00,E1118,C2025,P3048,7,R02,247113.83
S504658,2026-08-01 00:00:00,E1047,C2169,P3012,10,R02,190967.96
S504659,2026-01-02 00:00:00,E1120,C2059,P3047,1,R04,43310.12
S504660,2026-01-18 00:00:00,E1036,C2301,P3008,1,R05,41610.58
S504661,2026-06-24 00:00:00,E1029,C2041,P3054,2,R04,15259.41
S504662,2026-06-10 00:00:00,E1105,C2038,P3009,1,R06,21496.24
S504663,2026-08-17 00:00:00,E1104,C2117,P3003,10,R04,378966.48
S504664,2026-08-14 00:00:00,E1010,C2275,P3054,10,R05,69677.46
S504665,2026-03-25 00:00:00,E1078,C2270,P3021,11,R01,465840.92
S504666,2026-02-04 00:00:00,E1016,C2127,P3031,3,R02,167905.64
S504667,2026-06-28 00:00:00,E1022,C2405,P3048,6,R01,195360.96
S504668,2026-04-24 00:00:00,E1054,C2399,P3047,10,R06,453648.63
S504669,2026-09-03 00:00:00,E1036,C2003,P3024,11,R05,396331.57
S504670,2026-05-26 00:00:00,E1108,C2293,P3004,6,R05,114189.94
