Collection_ID,Collection_Date,Sale_ID,Customer_ID,Collection_Amount,Payment_Mode
COL804061,2026-01-08 00:00:00,S500165,C2134,492463.09,Cash
COL804062,2026-06-13 00:00:00,S500542,C2391,192575.82,Cheque
COL804063,2026-01-10 00:00:00,S505107,C2259,258533.67,Bank Transfer
COL804064,2026-04-26 00:00:00,S503476,C2035,12873.7,Bank Transfer
COL804065,2026-06-07 00:00:00,S501711,C2305,26916.62,Cheque
COL804066,2026-04-10 00:00:00,S502073,C2411,24892.54,Cheque
COL804067,2026-01-16 00:00:00,S503528,C2361,118997.61,Card
COL804068,2026-06-07 00:00:00,S500416,C2111,222254.46,Card
COL804069,2026-03-05 00:00:00,S501254,C2126,249222.38,Bank Transfer
COL804070,2026-04-18 00:00:00,S503036,C2273,413967.47,UPI
COL804071,2026-07-21 00:00:00,S500028,C2212,299999.86,Cash
COL804072,2026-05-01 00:00:00,S501120,C2198,248712.99,UPI
COL804073,2026-05-19 00:00:00,S500832,C2010,328015.57,Card
COL804074,2026-06-11 00:00:00,S500676,C2108,78141.42,UPI
COL804075,2026-07-27 00:00:00,S500755,C2107,73340.78,Card
COL804076,2026-02-24 00:00:00,S501554,C2371,198650.8,UPI
COL804077,2026-03-24 00:00:00,S502865,C2072,64895.74,Bank Transfer
COL804078,2026-08-24 00:00:00,S503908,C2418,39921.49,Card
COL804079,2026-01-04 00:00:00,S503713,C2333,44720.25,Bank Transfer
COL804080,2026-06-26 00:00:00,S502702,C2014,71045.44,UPI
COL804081,2026-02-13 00:00:00,S501522,C2143,78311.9,Cheque
COL804082,2026-06-08 00:00:00,S500988,C2120,330118.79,Cheque
COL804083,2026-02-17 00:00:00,S503212,C2075,223908.67,Cash
COL804084,2026-04-09 00:00:00,S501832,C2070,8473.74,Cheque
COL804085,2026-04-08 00:00:00,S503998,C2266,364608.93,Cash
COL804086,2026-01-26 00:00:00,S503835,C2231,119024.37,UPI
COL804087,2026-04-13 00:00:00,S501678,C2360,39610.74,Cash
COL804088,2026-07-17 00:00:00,S501479,C2026,28169.01,Cash
COL804089,2026-04-07 00:00:00,S502854,C2281,106593.63,Cash
COL804090,2026-08-27 00:00:00,S500433,C2409,105652.55,Bank Transfer
COL804091,2026-08-07 00:00:00,S504372,C2027,72567.38,Cash
COL804092,2026-01-12 00:00:00,S504760,C2324,403537.97,Card
COL804093,2026-02-14 00:00:00,S503919,C2175,276618,UPI
COL804094,2026-05-16 00:00:00,S502442,C2011,9249.88,Bank Transfer
COL804095,2026-01-09 00:00:00,S504093,C2026,56166.89,Card
COL804096,2026-01-01 00:00:00,S504126,C2030,26309.77,UPI
COL804097,2026-05-13 00:00:00,S503411,C2353,441931.77,Bank Transfer
COL804098,2026-03-12 00:00:00,S500077,C2309,81053.18,UPI
COL804099,2026-07-29 00:00:00,S502062,C2053,271794.58,Cheque
COL804100,2026-02-23 00:00:00,S504287,C2345,126598.38,UPI
COL804101,2026-04-14 00:00:00,S502553,C2066,305652.35,Cheque
COL804102,2026-06-01 00:00:00,S500394,C2243,54071.59,Cheque
COL804103,2026-06-03 00:00:00,S504308,C2256,84981.78,UPI
COL804104,2026-01-10 00:00:00,S500868,C2306,155836.21,Cheque
COL804105,2026-07-08 00:00:00,S500318,C2214,191888.68,Bank Transfer
COL804106,2026-02-09 00:00:00,S502256,C2449,119862.95,Cheque
COL804107,2026-02-13 00:00:00,S500120,C2373,272509.39,Cash
COL804108,2026-04-22 00:00:00,S504583,C2009,101870.7,Bank Transfer
COL804109,2026-01-12 00:00:00,S500460,C2142,146173.06,Bank Transfer
COL804110,2026-09-03 00:00:00,S503675,C2220,327419.96,Bank Transfer
COL804111,2026-01-22 00:00:00,S502101,C2396,586288.05,Cash
COL804112,2026-06-04 00:00:00,S502181,C2312,24590.95,Cash
COL804113,2026-07-14 00:00:00,S501944,C2255,8800.79,Cash
COL804114,2026-03-23 00:00:00,S504549,C2081,416966.38,Cash
COL804115,2026-07-16 00:00:00,S502777,C2375,170197.81,Cash
COL804116,2026-05-22 00:00:00,S504961,C2127,34536.01,Card
COL804117,2026-06-02 00:00:00,S501208,C2239,90816.14,Card
COL804118,2026-02-21 00:00:00,S502868,C2128,61704.26,Cash
COL804119,2026-08-11 00:00:00,S500534,C2155,71982.2,Bank Transfer
COL804120,2026-08-01 00:00:00,S501775,C2377,124325.35,Cheque
COL804121,2026-04-22 00:00:00,S503095,C2312,184047.72,Cheque
COL804122,2026-04-28 00:00:00,S505048,C2173,55464.85,Card
COL804123,2026-02-28 00:00:00,S501192,C2028,361953.47,Cash
COL804124,2026-02-07 00:00:00,S500826,C2390,300740.88,UPI
COL804125,2026-08-28 00:00:00,S504414,C2316,39876.37,Cheque
COL804126,2026-01-20 00:00:00,S500409,C2131,11348.35,Cheque
COL804127,2026-03-19 00:00:00,S503167,C2374,192965.96,Bank Transfer
COL804128,2026-01-20 00:00:00,S501697,C2426,21386.58,Cheque
COL804129,2026-07-03 00:00:00,S504997,C2252,33131.36,Card
COL804130,2026-04-11 00:00:00,S503533,C2065,270807.06,Cash
COL804131,2026-04-20 00:00:00,S504973,C2153,109563.15,Cash
COL804132,2026-01-30 00:00:00,S502483,C2215,126443.23,Cheque
COL804133,2026-04-17 00:00:00,S503702,C2262,457897.32,UPI
COL804134,2026-09-02 00:00:00,S501359,C2223,35737.02,Card
COL804135,2026-02-10 00:00:00,S502488,C2318,348551.04,Cheque
COL804136,2026-03-25 00:00:00,S500256,C2189,19259.57,Card
COL804137,2026-03-12 00:00:00,S501433,C2121,26573.86,UPI
COL804138,2026-03-04 00:00:00,S503938,C2359,33033.53,Card
COL804139,2026-07-16 00:00:00,S500603,C2431,40494.28,Card
COL804140,2026-04-05 00:00:00,S502683,C2086,172985.86,Card
COL804141,2026-01-29 00:00:00,S503040,C2186,97888.2,Cash
COL804142,2026-07-26 00:00:00,S504945,C2249,520452.52,UPI
COL804143,2026-08-05 00:00:00,S502982,C2034,208419.28,Cash
COL804144,2026-03-18 00:00:00,S503985,C2411,216072.46,Bank Transfer
COL804145,2026-06-21 00:00:00,S502545,C2337,40607.32,Cheque
COL804146,2026-08-04 00:00:00,S504856,C2309,57611.86,Cash
COL804147,2026-03-20 00:00:00,S500820,C2375,40919.85,Card
COL804148,2026-08-04 00:00:00,S500273,C2031,26458.06,Bank Transfer
COL804149,2026-08-06 00:00:00,S502578,C2035,11897.06,UPI
COL804150,2026-03-24 00:00:00,S502487,C2149,413367.71,UPI
COL804151,2026-02-26 00:00:00,S503344,C2095,30827.21,Cash
COL804152,2026-06-01 00:00:00,S503806,C2098,46084.19,Card
COL804153,2026-05-27 00:00:00,S501491,C2150,247737.11,Card
COL804154,2026-08-22 00:00:00,S500919,C2044,271941.31,UPI
COL804155,2026-01-17 00:00:00,S502860,C2043,290959.65,Card
COL804156,2026-04-22 00:00:00,S503124,C2338,61970.26,Cheque
COL804157,2026-07-16 00:00:00,S505138,C2207,62748.42,Cash
COL804158,2026-07-08 00:00:00,S500069,C2071,46176.13,Cash
COL804159,2026-05-12 00:00:00,S504530,C2282,95734.62,Card
COL804160,2026-09-05 00:00:00,S502581,C2263,99153.89,UPI
COL804161,2026-05-30 00:00:00,S504365,C2010,236104.9,Cheque
COL804162,2026-07-21 00:00:00,S502466,C2060,95343.63,Cheque
COL804163,2026-08-01 00:00:00,S501307,C2356,308328.71,Cheque
COL804164,2026-08-05 00:00:00,S503059,C2016,93226.32,Bank Transfer
COL804165,2026-01-06 00:00:00,S501662,C2188,42350.13,Card
COL804166,2026-06-07 00:00:00,S503764,C2078,7520.13,Cheque
COL804167,2026-04-03 00:00:00,S500380,C2045,389453.66,Card
COL804168,2026-03-16 00:00:00,S501778,C2155,133517.58,UPI
COL804169,2026-05-19 00:00:00,S503850,C2255,142687.4,UPI
COL804170,2026-02-17 00:00:00,S502036,C2110,282864.02,UPI
COL804171,2026-02-15 00:00:00,S503510,C2104,351426.34,Bank Transfer
COL804172,2026-06-04 00:00:00,S504242,C2443,47779.44,UPI
COL804173,2026-05-27 00:00:00,S501295,C2272,94814.1,Card
COL804174,2026-03-27 00:00:00,S503767,C2358,251250.49,Cash
COL804175,2026-04-02 00:00:00,S504186,C2294,111459.26,Cash
COL804176,2026-02-28 00:00:00,S503407,C2277,57851.19,Card
COL804177,2026-05-04 00:00:00,S500399,C2219,248266.19,Cash
COL804178,2026-07-15 00:00:00,S502481,C2358,32204.17,Cheque
COL804179,2026-08-17 00:00:00,S502380,C2371,304708.74,Cash
COL804180,2026-07-01 00:00:00,S503823,C2131,360178.95,Bank Transfer
COL804181,2026-03-24 00:00:00,S503370,C2337,13476.77,UPI
COL804182,2026-05-25 00:00:00,S500345,C2222,1147.6,Cash
COL804183,2026-02-19 00:00:00,S504767,C2098,125106.68,Cash
COL804184,2026-06-17 00:00:00,S500541,C2161,8374.03,Bank Transfer
COL804185,2026-04-10 00:00:00,S501072,C2364,95309.99,Bank Transfer
COL804186,2026-03-28 00:00:00,S504749,C2398,418390.51,Cash
COL804187,2026-04-24 00:00:00,S504906,C2330,193613.25,Cheque
COL804188,2026-08-08 00:00:00,S503575,C2157,192361.32,Cash
COL804189,2026-05-19 00:00:00,S501223,C2044,215655.71,Cheque
COL804190,2026-05-02 00:00:00,S504851,C2106,299444.88,UPI
COL804191,2026-01-14 00:00:00,S502194,C2418,12861.3,Card
COL804192,2026-01-13 00:00:00,S503148,C2105,30256.35,UPI
COL804193,2026-03-29 00:00:00,S500760,C2146,181445.4,Cash
COL804194,2026-03-21 00:00:00,S504552,C2377,52705.85,Cash
COL804195,2026-06-05 00:00:00,S500681,C2082,114705.42,Cheque
COL804196,2026-08-10 00:00:00,S503925,C2280,469604.36,Bank Transfer
COL804197,2026-06-21 00:00:00,S500508,C2093,16812.99,Cheque
COL804198,2026-08-21 00:00:00,S503084,C2078,375013.04,Bank Transfer
COL804199,2026-03-04 00:00:00,S504272,C2019,53042.7,Bank Transfer
COL804200,2026-04-13 00:00:00,S501653,C2443,102563.43,Bank Transfer
COL804201,2026-04-16 00:00:00,S501025,C2174,259074.14,Bank Transfer
COL804202,2026-07-08 00:00:00,S503730,C2023,142069.52,Cash
COL804203,2026-08-07 00:00:00,S502435,C2356,393828.3,Card
COL804204,2026-01-17 00:00:00,S504080,C2407,99132.14,Card
COL804205,2026-02-19 00:00:00,S502648,C2241,135885.42,UPI
COL804206,2026-06-03 00:00:00,S500131,C2447,116442.72,UPI
COL804207,2026-05-15 00:00:00,S500961,C2111,392966.39,UPI
COL804208,2026-05-03 00:00:00,S500446,C2283,206916.35,Cheque
COL804209,2026-08-15 00:00:00,S500611,C2076,230152.12,UPI
COL804210,2026-03-20 00:00:00,S504302,C2064,39604.36,UPI
COL804211,2026-01-16 00:00:00,S503606,C2175,620989.63,UPI
COL804212,2026-08-01 00:00:00,S502980,C2158,161555.99,Cash
COL804213,2026-01-17 00:00:00,S501755,C2209,59790.77,UPI
COL804214,2026-08-25 00:00:00,S502998,C2304,145187.39,Card
COL804215,2026-03-31 00:00:00,S500579,C2015,87366.77,Cash
COL804216,2026-06-12 00:00:00,S504144,C2375,646742.83,Bank Transfer
COL804217,2026-03-25 00:00:00,S501444,C2376,42631.96,Cheque
COL804218,2026-03-25 00:00:00,S503832,C2414,162663.69,Cash
COL804219,2026-05-31 00:00:00,S504459,C2270,195403.55,Cash
COL804220,2026-07-16 00:00:00,S504674,C2398,323537.1,Card
COL804221,2026-01-09 00:00:00,S502956,C2037,45483.84,UPI
COL804222,2026-08-03 00:00:00,S501093,C2172,323182.5,Bank Transfer
COL804223,2026-01-18 00:00:00,S505180,C2078,89314,Card
COL804224,2026-08-09 00:00:00,S503800,C2094,393444.4,Card
COL804225,2026-03-16 00:00:00,S502968,C2313,390046.04,Cash
COL804226,2026-08-23 00:00:00,S500325,C2207,176820.94,Bank Transfer
COL804227,2026-06-25 00:00:00,S500711,C2165,482460.62,Card
COL804228,2026-03-13 00:00:00,S501973,C2322,414633.21,Cheque
COL804229,2026-04-01 00:00:00,S501733,C2024,230243.47,Cheque
COL804230,2026-03-07 00:00:00,S501843,C2151,236331.06,Card
COL804231,2026-01-23 00:00:00,S502757,C2165,176640.72,Cash
COL804232,2026-08-01 00:00:00,S500686,C2256,210309.85,Cheque
COL804233,2026-05-18 00:00:00,S503790,C2050,205230.85,Cash
COL804234,2026-02-07 00:00:00,S502629,C2071,308883.96,UPI
COL804235,2026-05-08 00:00:00,S502420,C2434,47439.94,UPI
COL804236,2026-02-28 00:00:00,S501089,C2071,157820.72,Cash
COL804237,2026-03-09 00:00:00,S505010,C2172,169883.73,Card
COL804238,2026-03-26 00:00:00,S501129,C2318,195653.32,UPI
COL804239,2026-08-17 00:00:00,S503772,C2346,312870.57,UPI
COL804240,2026-04-29 00:00:00,S504377,C2118,43174.5,Cheque
COL804241,2026-06-20 00:00:00,S503052,C2168,424503.19,Card
COL804242,2026-01-12 00:00:00,S503252,C2282,133512.75,Cash
COL804243,2026-04-22 00:00:00,S502185,C2269,106608.77,UPI
COL804244,2026-04-26 00:00:00,S504432,C2217,219493.58,Card
COL804245,2026-06-30 00:00:00,S500001,C2200,231513.44,UPI
COL804246,2026-08-26 00:00:00,S504026,C2175,106815.07,Cheque
COL804247,2026-05-22 00:00:00,S502212,C2304,56836.83,Card
COL804248,2026-02-21 00:00:00,S504448,C2227,30697.7,Bank Transfer
COL804249,2026-03-25 00:00:00,S500246,C2040,398699.17,Cheque
COL804250,2026-04-21 00:00:00,S501589,C2394,307690.51,Cash
COL804251,2026-07-19 00:00:00,S500276,C2134,58742.33,Card
COL804252,2026-08-07 00:00:00,S502376,C2035,37952.67,UPI
COL804253,2026-08-17 00:00:00,S503822,C2025,29640.63,Card
COL804254,2026-03-02 00:00:00,S504047,C2094,104911.57,Cash
COL804255,2026-06-18 00:00:00,S504433,C2004,109130.79,Card
COL804256,2026-01-21 00:00:00,S500659,C2260,185168.25,UPI
COL804257,2026-06-25 00:00:00,S501026,C2232,39839.23,Cheque
COL804258,2026-02-25 00:00:00,S501838,C2362,44365.92,Cheque
COL804259,2026-02-04 00:00:00,S504672,C2430,281950.01,UPI
COL804260,2026-02-13 00:00:00,S503530,C2146,128781.35,Bank Transfer
COL804261,2026-02-08 00:00:00,S503755,C2108,12704.71,Bank Transfer
COL804262,2026-08-29 00:00:00,S503401,C2295,13177.46,Cheque
COL804263,2026-05-23 00:00:00,S501355,C2178,39292.9,Cash
COL804264,2026-08-27 00:00:00,S503380,C2182,9904,Card
COL804265,2026-05-20 00:00:00,S502438,C2187,204706.58,UPI
COL804266,2026-04-27 00:00:00,S501814,C2339,370481.66,Cash
COL804267,2026-08-14 00:00:00,S505008,C2135,376193.4,Card
COL804268,2026-01-08 00:00:00,S504149,C2203,10524.39,Cheque
COL804269,2026-05-04 00:00:00,S501187,C2014,19113.55,UPI
COL804270,2026-09-03 00:00:00,S500193,C2297,40439.73,Cash
COL804271,2026-04-11 00:00:00,S504288,C2419,221261.36,Card
COL804272,2026-08-10 00:00:00,S505005,C2057,11960.26,Cheque
COL804273,2026-03-08 00:00:00,S501435,C2034,245893.62,Cheque
COL804274,2026-04-04 00:00:00,S501213,C2334,12856.88,Card
COL804275,2026-04-03 00:00:00,S501325,C2228,448808.35,Bank Transfer
COL804276,2026-05-09 00:00:00,S502035,C2070,123206.7,Bank Transfer
COL804277,2026-03-21 00:00:00,S500575,C2277,343388.71,Card
COL804278,2026-02-11 00:00:00,S501568,C2096,105647.41,Card
COL804279,2026-01-31 00:00:00,S502234,C2292,439811.98,Card
COL804280,2026-05-02 00:00:00,S503020,C2307,557415.93,Cheque
COL804281,2026-03-15 00:00:00,S503484,C2048,411693.36,UPI
COL804282,2026-06-07 00:00:00,S503260,C2237,55095.3,Cheque
COL804283,2026-02-12 00:00:00,S500528,C2164,162550.57,Cheque
COL804284,2026-01-26 00:00:00,S501319,C2189,296470.67,Bank Transfer
COL804285,2026-01-12 00:00:00,S500186,C2140,31902.22,Card
COL804286,2026-05-07 00:00:00,S504801,C2331,86546.03,Cheque
COL804287,2026-04-14 00:00:00,S504496,C2269,51957.88,Cheque
COL804288,2026-07-06 00:00:00,S501575,C2389,10135.68,Card
COL804289,2026-03-10 00:00:00,S500640,C2015,135989.4,UPI
COL804290,2026-03-14 00:00:00,S504950,C2371,83258.71,Bank Transfer
COL804291,2026-01-11 00:00:00,S505097,C2447,299188.25,Cash
COL804292,2026-02-16 00:00:00,S502573,C2262,77498.97,Cheque
COL804293,2026-01-23 00:00:00,S503341,C2316,44634.9,UPI
COL804294,2026-03-22 00:00:00,S502368,C2357,117581.42,Cash
COL804295,2026-06-20 00:00:00,S504328,C2001,162768.49,Card
COL804296,2026-03-18 00:00:00,S504610,C2302,65010.71,Cash
COL804297,2026-07-28 00:00:00,S502084,C2367,314165.77,Card
COL804298,2026-08-03 00:00:00,S502453,C2286,456001.75,UPI
COL804299,2026-05-03 00:00:00,S503250,C2109,65932.41,Cash
COL804300,2026-06-16 00:00:00,S504339,C2147,16536.97,Bank Transfer
COL804301,2026-03-14 00:00:00,S503802,C2094,50994.38,UPI
COL804302,2026-07-29 00:00:00,S500422,C2005,92055.19,Cash
COL804303,2026-02-24 00:00:00,S501738,C2020,228771.39,Cheque
COL804304,2026-01-18 00:00:00,S503921,C2109,96967.46,Cash
COL804305,2026-04-04 00:00:00,S504595,C2329,36940.12,Cash
COL804306,2026-06-19 00:00:00,S501316,C2180,309262.35,Bank Transfer
COL804307,2026-08-24 00:00:00,S501048,C2186,2902.61,UPI
COL804308,2026-06-03 00:00:00,S503227,C2110,198319.4,Cheque
COL804309,2026-01-18 00:00:00,S503054,C2253,12123.9,UPI
COL804310,2026-08-01 00:00:00,S502710,C2378,353649.89,UPI
COL804311,2026-05-08 00:00:00,S505187,C2259,29281.08,Cheque
COL804312,2026-08-21 00:00:00,S504038,C2283,425961.64,Cheque
COL804313,2026-02-10 00:00:00,S500244,C2405,25907,Bank Transfer
COL804314,2026-06-19 00:00:00,S502780,C2119,384279.35,Card
COL804315,2026-02-02 00:00:00,S500099,C2447,136731.14,Bank Transfer
COL804316,2026-02-12 00:00:00,S502906,C2373,262678.2,Cheque
COL804317,2026-01-14 00:00:00,S502782,C2399,83487.56,Cash
COL804318,2026-07-02 00:00:00,S501965,C2027,261027.23,Cash
COL804319,2026-02-27 00:00:00,S501181,C2250,220816.53,UPI
COL804320,2026-05-18 00:00:00,S501767,C2089,311648.31,UPI
COL804321,2026-01-28 00:00:00,S500994,C2222,254430.28,Card
COL804322,2026-01-14 00:00:00,S502121,C2138,435174.47,Card
COL804323,2026-07-30 00:00:00,S500327,C2242,368120.08,Card
COL804324,2026-06-03 00:00:00,S504193,C2205,113793.74,Card
COL804325,2026-03-15 00:00:00,S503548,C2435,157680.47,Cash
COL804326,2026-05-25 00:00:00,S504405,C2342,106261.01,Cheque
COL804327,2026-06-11 00:00:00,S505056,C2164,207643.89,Card
COL804328,2026-09-03 00:00:00,S504569,C2271,88647.42,Bank Transfer
COL804329,2026-01-14 00:00:00,S504742,C2010,42032.51,Card
COL804330,2026-06-03 00:00:00,S500852,C2074,196376.3,Cash
COL804331,2026-08-30 00:00:00,S504620,C2167,44839.81,UPI
COL804332,2026-06-11 00:00:00,S503436,C2344,55458.48,Bank Transfer
COL804333,2026-09-01 00:00:00,S500361,C2019,76143.59,Card
COL804334,2026-07-30 00:00:00,S503286,C2133,20823.83,Cash
COL804335,2026-01-24 00:00:00,S501822,C2196,17438.95,UPI
COL804336,2026-08-11 00:00:00,S501754,C2154,49094.54,Card
COL804337,2026-04-14 00:00:00,S503125,C2433,99588.77,Cash
COL804338,2026-03-11 00:00:00,S503028,C2057,56950.12,Cash
COL804339,2026-01-20 00:00:00,S501412,C2413,427594.84,Cheque
COL804340,2026-06-16 00:00:00,S500271,C2373,386466.47,Cash
COL804341,2026-05-01 00:00:00,S502615,C2316,5763.98,Card
COL804342,2026-06-22 00:00:00,S500695,C2325,17833.62,Cash
COL804343,2026-02-03 00:00:00,S503190,C2313,77205.85,Bank Transfer
COL804344,2026-05-30 00:00:00,S500967,C2130,31976.48,Cash
COL804345,2026-03-12 00:00:00,S503397,C2379,283095.8,Cash
COL804346,2026-02-02 00:00:00,S501322,C2225,270970.41,Bank Transfer
COL804347,2026-01-06 00:00:00,S501115,C2336,299312.25,Card
COL804348,2026-01-16 00:00:00,S500311,C2348,113884.66,UPI
COL804349,2026-07-19 00:00:00,S502513,C2045,17531.83,Cheque
COL804350,2026-04-19 00:00:00,S500879,C2296,173968.14,UPI
COL804351,2026-01-23 00:00:00,S502922,C2063,302096.03,Card
COL804352,2026-05-26 00:00:00,S503032,C2318,403175.95,Card
COL804353,2026-01-14 00:00:00,S503472,C2400,71835.54,Bank Transfer
COL804354,2026-02-19 00:00:00,S503637,C2384,223216.94,UPI
COL804355,2026-03-02 00:00:00,S503102,C2386,266419.15,Cash
COL804356,2026-02-05 00:00:00,S502009,C2118,497112.51,Bank Transfer
COL804357,2026-01-15 00:00:00,S501429,C2421,285421.07,Bank Transfer
COL804358,2026-01-05 00:00:00,S504350,C2263,37667.26,Cheque
COL804359,2026-02-22 00:00:00,S502858,C2141,131745.18,Bank Transfer
COL804360,2026-08-26 00:00:00,S504743,C2069,87795.78,UPI
COL804361,2026-02-17 00:00:00,S502969,C2083,568300.21,Card
COL804362,2026-07-26 00:00:00,S504704,C2050,165203.14,Cheque
COL804363,2026-01-11 00:00:00,S500107,C2244,85839.74,Cash
COL804364,2026-01-02 00:00:00,S503554,C2362,157182.67,UPI
COL804365,2026-03-28 00:00:00,S500016,C2202,338618.81,Cash
COL804366,2026-01-24 00:00:00,S502193,C2276,53723.55,Bank Transfer
COL804367,2026-07-29 00:00:00,S503218,C2267,177459.22,UPI
COL804368,2026-03-09 00:00:00,S501074,C2050,76881.42,Cheque
COL804369,2026-03-20 00:00:00,S502512,C2369,84075.32,Cheque
COL804370,2026-01-12 00:00:00,S503939,C2038,2513.62,Cash
COL804371,2026-07-06 00:00:00,S502766,C2358,150469.04,Card
COL804372,2026-03-08 00:00:00,S500744,C2446,77386.94,Cheque
COL804373,2026-06-09 00:00:00,S503750,C2440,167349.4,Cash
COL804374,2026-02-05 00:00:00,S503253,C2220,98372.45,Card
COL804375,2026-05-29 00:00:00,S505117,C2142,144413.79,UPI
COL804376,2026-04-22 00:00:00,S503971,C2292,297485.79,Cheque
COL804377,2026-07-17 00:00:00,S501511,C2026,208690.49,Cheque
COL804378,2026-07-13 00:00:00,S504137,C2112,513347.85,Cash
COL804379,2026-05-02 00:00:00,S504138,C2230,25137.2,Cheque
COL804380,2026-09-03 00:00:00,S503859,C2047,152396.97,Cash
COL804381,2026-05-17 00:00:00,S505020,C2333,36244.58,Cheque
COL804382,2026-07-23 00:00:00,S502458,C2085,92702.88,Cash
COL804383,2026-02-13 00:00:00,S501914,C2383,105219.45,Cheque
COL804384,2026-02-28 00:00:00,S502530,C2039,131830.85,UPI
COL804385,2026-06-01 00:00:00,S504190,C2393,224986.1,UPI
COL804386,2026-05-07 00:00:00,S503518,C2135,21048.64,Cash
COL804387,2026-03-04 00:00:00,S503526,C2320,27750.08,UPI
COL804388,2026-07-25 00:00:00,S503733,C2322,34053.6,Cash
COL804389,2026-08-29 00:00:00,S504491,C2299,146454.27,Cash
COL804390,2026-02-10 00:00:00,S505078,C2219,175273.26,Bank Transfer
COL804391,2026-03-17 00:00:00,S502786,C2008,55573.5,UPI
COL804392,2026-08-07 00:00:00,S503507,C2178,122377.39,Bank Transfer
COL804393,2026-07-21 00:00:00,S503393,C2147,125926.67,Bank Transfer
COL804394,2026-04-17 00:00:00,S501496,C2224,286113.8,Cheque
COL804395,2026-05-10 00:00:00,S504823,C2236,206261.51,Cash
COL804396,2026-04-05 00:00:00,S503709,C2267,92259.14,Card
COL804397,2026-01-28 00:00:00,S504028,C2184,347868.41,Bank Transfer
COL804398,2026-05-24 00:00:00,S503994,C2435,25311.3,Cheque
COL804399,2026-02-28 00:00:00,S502358,C2448,77292.45,UPI
COL804400,2026-05-09 00:00:00,S500103,C2412,20890.69,Card
COL804401,2026-03-27 00:00:00,S504919,C2334,139708.85,Cash
COL804402,2026-01-01 00:00:00,S504340,C2345,234471.27,Cheque
COL804403,2026-01-31 00:00:00,S504376,C2248,50867.62,Card
COL804404,2026-01-22 00:00:00,S503827,C2282,13054.1,Cash
COL804405,2026-08-14 00:00:00,S502884,C2382,475038,Cash
COL804406,2026-07-23 00:00:00,S500417,C2123,21387.49,Card
